time,zlev,latitude,longitude,sst,anom,err,ice
UTC,m,degrees_north,degrees_east,degree_C,degree_C,degree_C,1
2020-04-26T12:00:00Z,0.0,-86.875,27.375,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.875,27.625,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.875,27.875,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.875,28.125,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.875,28.375,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.875,28.625,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.875,28.875,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.875,29.125,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.875,29.375,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.875,29.625,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.875,29.875,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.875,30.125,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.875,30.375,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.875,30.625,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.875,30.875,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.875,31.125,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.625,24.125,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.625,24.375,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.625,24.625,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.625,24.875,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.625,25.125,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.625,25.375,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.625,25.625,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.625,25.875,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.625,26.125,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.625,26.375,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.625,26.625,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.625,26.875,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.625,27.125,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.625,27.375,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.625,27.625,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.625,27.875,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.625,28.125,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.625,28.375,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.625,28.625,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.625,28.875,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.625,29.125,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.625,29.375,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.625,29.625,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.625,29.875,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.625,30.125,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.625,30.375,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.625,30.625,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.625,30.875,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.625,31.125,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.375,24.125,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.375,24.375,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.375,24.625,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.375,24.875,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.375,25.125,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.375,25.375,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.375,25.625,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.375,25.875,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.375,26.125,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.375,26.375,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.375,26.625,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.375,26.875,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.375,27.125,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.375,27.375,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.375,27.625,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.375,27.875,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.375,28.125,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.375,28.375,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.375,28.625,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.375,28.875,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.375,29.125,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.375,29.375,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.375,29.625,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.375,29.875,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.375,30.125,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.375,30.375,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.375,30.625,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.375,30.875,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.375,31.125,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.125,24.125,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.125,24.375,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.125,24.625,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.125,24.875,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.125,25.125,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.125,25.375,NaN,NaN,NaN,NaN
2020-04-26T12:00:00Z,0.0,-86.125,25.625,NaN,NaN,NaN,NaN
